subject,condition,l_length,pres_rate,prim_pfr,middle_pfr,rec_pfr,prim_effect,rec_effect,rec_prim_bias,rec_prim_bias_bool,condition_mu
A3ORKXM3WG8QJ9,15-2,15.0,2000.0,0.8674242424242424,0.0,0.0,True,False,-0.8674242424242424,False,prim
A3P52W1SBJUT5N,15-2,15.0,2000.0,0.3333333333333333,0.08333333333333333,0.375,True,True,0.041666666666666685,True,prim
A3U27ZHUGOPIAN,15-2,15.0,2000.0,0.3125,0.020833333333333332,0.1875,True,True,-0.125,False,prim
A3UA50A6GKNAMR,15-2,15.0,2000.0,0.4791666666666666,0.020833333333333332,0.20833333333333331,True,True,-0.27083333333333326,False,prim
A3UE8ANAIM7F15,15-2,15.0,2000.0,0.4583333333333333,0.10416666666666666,0.16666666666666666,True,True,-0.29166666666666663,False,prim
A3UGB3B1S74HR9,15-2,15.0,2000.0,0.6590909090909091,0.0,0.0,True,False,-0.6590909090909091,False,prim
A3UUW04QL49RSC,15-2,15.0,2000.0,0.9147727272727272,0.0,0.0,True,False,-0.9147727272727272,False,prim
A6HDSE80LQPR8,15-2,15.0,2000.0,0.16666666666666666,0.041666666666666664,0.7083333333333333,True,True,0.5416666666666666,True,prim
AAOOH6P4HHSCS,15-2,15.0,2000.0,0.7499999999999999,0.041666666666666664,0.0,True,False,-0.7499999999999999,False,prim
ADGJXUEMPLTMS,15-2,15.0,2000.0,0.8125,0.10416666666666666,0.0,True,False,-0.8125,False,prim
AEF1G6YE8RIB8,15-2,15.0,2000.0,0.3958333333333333,0.0,0.1875,True,True,-0.20833333333333331,False,prim
AERGHZBQFT309,15-2,15.0,2000.0,0.0,0.4375,0.5416666666666666,False,True,0.5416666666666666,True,prim
AESZJEZTZEW01,15-2,15.0,2000.0,0.41666666666666674,0.0,0.3333333333333333,True,True,-0.08333333333333343,False,prim
AEX1I7K7OVHHC,15-2,15.0,2000.0,0.19444444444444442,0.05555555555555555,0.44191919191919193,True,True,0.24747474747474751,True,prim
AEXRVIK8SKB4V,15-2,15.0,2000.0,0.6249999999999999,0.0,0.041666666666666664,True,True,-0.5833333333333333,False,prim
AF0W4ZBY7VXOU,15-2,15.0,2000.0,0.08333333333333333,0.041666666666666664,0.875,True,True,0.7916666666666666,True,prim
AFZGUWYLC0NG0,15-2,15.0,2000.0,0.41666666666666663,0.16666666666666666,0.16666666666666666,True,False,-0.24999999999999997,False,prim
AGANKP4PUZ4NC,15-2,15.0,2000.0,0.6458333333333334,0.08333333333333333,0.0625,True,False,-0.5833333333333334,False,prim
AHY3YAYJLTW32,15-2,15.0,2000.0,0.020833333333333332,0.020833333333333332,0.9583333333333334,False,True,0.9375,True,prim
AL9SYQEUTNJXT,15-2,15.0,2000.0,0.4791666666666667,0.020833333333333332,0.10416666666666667,True,True,-0.375,False,prim
ALDQRWYZ8KQ9A,15-2,15.0,2000.0,0.0,0.10416666666666666,0.8958333333333333,False,True,0.8958333333333333,True,prim
AM65LGXJBTJ0I,15-2,15.0,2000.0,0.5833333333333334,0.08333333333333333,0.3125,True,True,-0.27083333333333337,False,prim
AOIR8V07FYMH5,15-2,15.0,2000.0,0.020833333333333332,0.0,0.9375,True,True,0.9166666666666666,True,prim
AR0VJ5XRG16UJ,15-2,15.0,2000.0,0.041666666666666664,0.08333333333333333,0.625,False,True,0.5833333333333334,True,prim
AU5UJIZ3TLI5M,15-2,15.0,2000.0,0.0,0.08333333333333333,0.8958333333333334,False,True,0.8958333333333334,True,prim
AW2UVK63OLFW,15-2,15.0,2000.0,0.2708333333333333,0.125,0.4375,True,True,0.16666666666666669,True,prim
AW5O1RK3W60FC,15-2,15.0,2000.0,0.08333333333333333,0.125,0.7499999999999999,False,True,0.6666666666666665,True,prim
AWRY5SC68T0DC,15-2,15.0,2000.0,0.75,0.0,0.020833333333333332,True,True,-0.7291666666666666,False,prim
AWTCGY2CL1T68,15-2,15.0,2000.0,0.6761363636363636,0.0,0.0,True,False,-0.6761363636363636,False,prim
AXSBX0MCQNG3A,15-2,15.0,2000.0,0.6875,0.0,0.0,True,False,-0.6875,False,prim
A14WLAP6TCEKO0,30-1,30.0,1000.0,0.12499999999999999,0.10416666666666666,0.7291666666666666,True,True,0.6041666666666666,True,rec
A15V9BXNJXZXZX,30-1,30.0,1000.0,0.2537878787878788,0.2954545454545454,0.38446969696969696,False,True,0.13068181818181818,True,rec
A16335MOISDG1F,30-1,30.0,1000.0,0.041666666666666664,0.29166666666666663,0.6666666666666667,False,True,0.6250000000000001,True,rec
A17FJLW818UEQU,30-1,30.0,1000.0,0.0,0.1388888888888889,0.8333333333333333,False,True,0.8333333333333333,True,rec
A186PT9ZLO5EJD,30-1,30.0,1000.0,0.8333333333333333,0.0,0.0,True,False,-0.8333333333333333,False,rec
A1AS1H21O9896X,30-1,30.0,1000.0,0.43750000000000006,0.12499999999999999,0.1875,True,True,-0.25000000000000006,False,rec
A1AYTKAQT201ZV,30-1,30.0,1000.0,0.4791666666666667,0.020833333333333332,0.125,True,True,-0.3541666666666667,False,rec
A1EII5EWOTBDK9,30-1,30.0,1000.0,0.041666666666666664,0.08333333333333333,0.7291666666666667,False,True,0.6875000000000001,True,rec
A1F9KLZGHE9DTA,30-1,30.0,1000.0,0.0,0.08333333333333333,0.8958333333333334,False,True,0.8958333333333334,True,rec
A1IGKJ200N82S9,30-1,30.0,1000.0,0.08333333333333333,0.22916666666666666,0.625,False,True,0.5416666666666666,True,rec
A1KGUJMWDCPSYG,30-1,30.0,1000.0,0.020833333333333332,0.0,0.5208333333333333,True,True,0.49999999999999994,True,rec
A1M1E62KXCDNL0,30-1,30.0,1000.0,0.12499999999999999,0.25000000000000006,0.5625,False,True,0.4375,True,rec
A1MG8KNVSVZ365,30-1,30.0,1000.0,0.5416666666666666,0.0625,0.0625,True,False,-0.47916666666666663,False,rec
A1MKEILXWWLBW2,30-1,30.0,1000.0,0.25,0.020833333333333332,0.7083333333333334,True,True,0.45833333333333337,True,rec
A1O67YS3DU0ZHX,30-1,30.0,1000.0,0.0,0.08333333333333333,0.8958333333333333,False,True,0.8958333333333333,True,rec
A1Q0G8JA5EZ8EI,30-1,30.0,1000.0,0.041666666666666664,0.20833333333333331,0.7083333333333333,False,True,0.6666666666666666,True,rec
A1SLJKNSNHOJRN,30-1,30.0,1000.0,0.020833333333333332,0.08333333333333333,0.8958333333333333,False,True,0.8749999999999999,True,rec
A1T2P6E67251U5,30-1,30.0,1000.0,0.8541666666666666,0.020833333333333332,0.0,True,False,-0.8541666666666666,False,rec
A1U4WS9KJMADV,30-1,30.0,1000.0,0.10416666666666666,0.10416666666666666,0.75,False,True,0.6458333333333334,True,rec
A1X4T3QSIE8YYX,30-1,30.0,1000.0,0.9583333333333333,0.041666666666666664,0.0,True,False,-0.9583333333333333,False,rec
A225J5T6WHO2MG,30-1,30.0,1000.0,0.8541666666666666,0.041666666666666664,0.020833333333333332,True,False,-0.8333333333333333,False,rec
A23KDD6OPM4NJ0,30-1,30.0,1000.0,0.41666666666666663,0.10416666666666666,0.0,True,False,-0.41666666666666663,False,rec
A25Y3D2Y2DR8WM,30-1,30.0,1000.0,0.6041666666666666,0.020833333333333332,0.2708333333333333,True,True,-0.3333333333333333,False,rec
A26XKTGGGYBI4J,30-1,30.0,1000.0,0.7499999999999999,0.041666666666666664,0.0,True,False,-0.7499999999999999,False,rec
A28OD52SMLYQ16,30-1,30.0,1000.0,0.041666666666666664,0.1875,0.6666666666666665,False,True,0.6249999999999999,True,rec
A28TA25NJGLL3Y,30-1,30.0,1000.0,0.6174242424242424,0.08333333333333333,0.020833333333333332,True,False,-0.5965909090909091,False,rec
A28ZPY6D5AS7GZ,30-1,30.0,1000.0,0.33333333333333337,0.16666666666666669,0.4444444444444444,True,True,0.11111111111111105,True,rec
A2ASRB2MTHDHPD,30-1,30.0,1000.0,0.8333333333333335,0.020833333333333332,0.0,True,False,-0.8333333333333335,False,rec
A2BUHMLNE3LUU0,30-1,30.0,1000.0,0.020833333333333332,0.47916666666666663,0.3125,False,False,0.2916666666666667,True,rec
A2E2SLXF4KQ3S1,30-1,30.0,1000.0,0.8541666666666666,0.020833333333333332,0.0,True,False,-0.8541666666666666,False,rec
A2FJIZUHR6E4EZ,30-1,30.0,1000.0,0.5208333333333334,0.0625,0.16666666666666666,True,True,-0.35416666666666674,False,rec
A2G2T6EMXAOKMS,30-1,30.0,1000.0,0.0,0.3055555555555555,0.6944444444444443,False,True,0.6944444444444443,True,rec
A2GRA6N98ZPIQ1,30-1,30.0,1000.0,0.7083333333333334,0.0,0.0,True,False,-0.7083333333333334,False,rec
A2IKLJWU2OJ1YX,30-1,30.0,1000.0,0.6041666666666666,0.25,0.0,True,False,-0.6041666666666666,False,rec
A2K5AXCSY703CU,30-1,30.0,1000.0,0.38888888888888884,0.1111111111111111,0.3333333333333333,True,True,-0.055555555555555525,False,rec
A2MV1R6YYOIO30,30-1,30.0,1000.0,0.6666666666666667,0.2222222222222222,0.05555555555555555,True,False,-0.6111111111111112,False,rec
A2NU82V08QSPCC,30-1,30.0,1000.0,0.6666666666666666,0.05555555555555555,0.2777777777777778,True,True,-0.38888888888888884,False,rec
A2NY0VWEWDULC6,30-1,30.0,1000.0,0.041666666666666664,0.20833333333333331,0.7083333333333333,False,True,0.6666666666666666,True,rec
A2OFVEA8BEJDZN,30-1,30.0,1000.0,0.45833333333333326,0.25,0.08333333333333333,True,False,-0.37499999999999994,False,rec
A2P83PY6P7ECM5,30-1,30.0,1000.0,0.2777777777777778,0.08333333333333333,0.1388888888888889,True,True,-0.1388888888888889,False,rec
A2PUL3ZDXOW0VZ,30-1,30.0,1000.0,0.020833333333333332,0.020833333333333332,0.9375,False,True,0.9166666666666666,True,rec
A2ROI30AQITC3V,30-1,30.0,1000.0,0.14583333333333331,0.375,0.2708333333333333,False,False,0.125,True,rec
A2VZN8J53Y5WYR,30-1,30.0,1000.0,0.6041666666666667,0.020833333333333332,0.0,True,False,-0.6041666666666667,False,rec
A2XMRJKCNKLL4E,30-1,30.0,1000.0,0.27840909090909094,0.3617424242424242,0.17045454545454547,False,False,-0.10795454545454547,False,rec
A2Y0VM8BAF0RMT,30-1,30.0,1000.0,0.45833333333333337,0.08333333333333333,0.41666666666666663,True,True,-0.04166666666666674,False,rec
A2ZGAH6NOSU2PO,30-1,30.0,1000.0,0.0,0.0,0.9999999999999999,False,True,0.9999999999999999,True,rec
A30DHHAL100LZR,30-1,30.0,1000.0,0.0,0.375,0.4583333333333333,False,True,0.4583333333333333,True,rec
A31SZFE8M7YK0S,30-1,30.0,1000.0,0.2525252525252525,0.1717171717171717,0.4065656565656566,True,True,0.1540404040404041,True,rec
A34DYM8J0X5VK,30-1,30.0,1000.0,0.0,0.020833333333333332,0.9375,False,True,0.9375,True,rec
A36IB78C6MVA3,30-1,30.0,1000.0,0.5833333333333333,0.0,0.041666666666666664,True,True,-0.5416666666666666,False,rec
A389Y151TAJ4XG,30-1,30.0,1000.0,0.0625,0.4583333333333333,0.08333333333333333,False,False,0.02083333333333333,True,rec
A3AY0315YWWNXY,30-1,30.0,1000.0,0.14583333333333334,0.14583333333333331,0.6875,True,True,0.5416666666666666,True,rec
A3EUH97BRHRSI6,30-1,30.0,1000.0,0.041666666666666664,0.10416666666666666,0.6666666666666666,False,True,0.625,True,rec
A3I97794CB5SUO,30-1,30.0,1000.0,0.020833333333333332,0.08333333333333333,0.7916666666666667,False,True,0.7708333333333334,True,rec
A3RVHUY67SVXQV,30-1,30.0,1000.0,0.625,0.041666666666666664,0.3125,True,True,-0.3125,False,rec
A3TX84QHD321M7,30-1,30.0,1000.0,0.6250000000000001,0.020833333333333332,0.0,True,False,-0.6250000000000001,False,rec
A3UCN8EJI08X2P,30-1,30.0,1000.0,0.25,0.41666666666666663,0.22916666666666663,False,False,-0.02083333333333337,False,rec
A3UQ5DF8VVD975,30-1,30.0,1000.0,0.0,0.29166666666666663,0.6666666666666666,False,True,0.6666666666666666,True,rec
A3V71NT2X4HD1I,30-1,30.0,1000.0,0.75,0.020833333333333332,0.020833333333333332,True,False,-0.7291666666666666,False,rec
A51TGVVYJF7T0,30-1,30.0,1000.0,0.5965909090909091,0.0,0.045454545454545456,True,True,-0.5511363636363636,False,rec
A7USTT4KU1ZBO,30-1,30.0,1000.0,0.375,0.22916666666666666,0.1875,True,False,-0.1875,False,rec
AB5WBMZGLX57B,30-1,30.0,1000.0,0.10416666666666666,0.08333333333333333,0.41666666666666663,True,True,0.3125,True,rec
ACBROX4H8BSW3,30-1,30.0,1000.0,0.0,0.0,0.9166666666666666,False,True,0.9166666666666666,True,rec
ADJ9I7ZBFYFH7,30-1,30.0,1000.0,0.041666666666666664,0.041666666666666664,0.9166666666666667,False,True,0.8750000000000001,True,rec
AGILQEFEPEK7N,30-1,30.0,1000.0,0.25,0.08333333333333333,0.625,True,True,0.375,True,rec
AH7HACNNRSIPO,30-1,30.0,1000.0,0.4791666666666667,0.3125,0.14583333333333334,True,False,-0.33333333333333337,False,rec
AIDU49N2KO05N,30-1,30.0,1000.0,0.20833333333333334,0.4791666666666666,0.08333333333333333,False,False,-0.125,False,rec
AJUVX0E4OPTAO,30-1,30.0,1000.0,0.6458333333333333,0.0,0.0,True,False,-0.6458333333333333,False,rec
AK3GAHRZ6M6WM,30-1,30.0,1000.0,0.08333333333333333,0.0,0.5416666666666666,True,True,0.4583333333333333,True,rec
AKE4AYF86KJVU,30-1,30.0,1000.0,0.16666666666666669,0.0625,0.6875,True,True,0.5208333333333333,True,rec
AKNBC1TE88NDO,30-1,30.0,1000.0,0.020833333333333332,0.125,0.8125,False,True,0.7916666666666666,True,rec
AKX4H8RT7BL7H,30-1,30.0,1000.0,0.0,0.0,1.0,False,True,1.0,True,rec
AOYDGVOZUIHII,30-1,30.0,1000.0,0.7708333333333333,0.041666666666666664,0.0,True,False,-0.7708333333333333,False,rec
AP4B1GJIT3HYF,30-1,30.0,1000.0,0.3125,0.18749999999999997,0.3333333333333333,True,True,0.020833333333333315,True,rec
AXFH1DT8PR0K2,30-1,30.0,1000.0,0.6666666666666666,0.125,0.0,True,False,-0.6666666666666666,False,rec
AXFP50XOZD2NI,30-1,30.0,1000.0,0.1875,0.0625,0.6666666666666666,True,True,0.47916666666666663,True,rec
A12LX24NC3FP2U,20-2,20.0,2000.0,0.24999999999999997,0.16666666666666666,0.375,True,True,0.12500000000000003,True,prim
A161VPQSXLLV8U,20-2,20.0,2000.0,0.5208333333333334,0.020833333333333332,0.3541666666666667,True,True,-0.16666666666666669,False,prim
A166P9BSWIFF32,20-2,20.0,2000.0,0.75,0.041666666666666664,0.0,True,False,-0.75,False,prim
A17IPELR5NC2LZ,20-2,20.0,2000.0,0.5555555555555556,0.027777777777777776,0.16666666666666666,True,True,-0.38888888888888895,False,prim
A17TMQWTCJVOV5,20-2,20.0,2000.0,0.08333333333333333,0.16666666666666666,0.6875,False,True,0.6041666666666666,True,prim
A1CB9NR3SN4VMY,20-2,20.0,2000.0,0.625,0.020833333333333332,0.22916666666666666,True,True,-0.39583333333333337,False,prim
A1FM638CHGPC1M,20-2,20.0,2000.0,0.39583333333333337,0.0,0.3125,True,True,-0.08333333333333337,False,prim
A1HENLDLQEO5BZ,20-2,20.0,2000.0,0.8333333333333334,0.0,0.0,True,False,-0.8333333333333334,False,prim
A1J39RAV7TKEMF,20-2,20.0,2000.0,0.27083333333333337,0.27083333333333337,0.2708333333333333,False,False,-5.551115123125783e-17,False,prim
A1JL3HCA0MK9UI,20-2,20.0,2000.0,0.5,0.08333333333333333,0.020833333333333332,True,False,-0.4791666666666667,False,prim
A1L5A88C9PPK5L,20-2,20.0,2000.0,0.75,0.0,0.0,True,False,-0.75,False,prim
A1LA6CIGBNDOH9,20-2,20.0,2000.0,0.020833333333333332,0.0625,0.9166666666666666,False,True,0.8958333333333333,True,prim
A1MD74JPL7E9PK,20-2,20.0,2000.0,0.9444444444444445,0.027777777777777776,0.0,True,False,-0.9444444444444445,False,prim
A1O0K8V58YRL4A,20-2,20.0,2000.0,0.16666666666666666,0.16666666666666669,0.25,False,True,0.08333333333333334,True,prim
A1PTX4IB9R34LI,20-2,20.0,2000.0,0.10416666666666666,0.1875,0.6458333333333333,False,True,0.5416666666666666,True,prim
A1S2EXYEG5I8HW,20-2,20.0,2000.0,0.027777777777777776,0.1388888888888889,0.8333333333333333,False,True,0.8055555555555555,True,prim
A1SJLXB0XFCJ97,20-2,20.0,2000.0,0.49999999999999994,0.08333333333333333,0.16666666666666666,True,True,-0.33333333333333326,False,prim
A1TPGXT718D68E,20-2,20.0,2000.0,0.0,0.041666666666666664,0.9166666666666666,False,True,0.9166666666666666,True,prim
A1TVWMWE03AWAW,20-2,20.0,2000.0,0.041666666666666664,0.041666666666666664,0.47916666666666663,False,True,0.43749999999999994,True,prim
A1VEOI1H4AE1T3,20-2,20.0,2000.0,0.5833333333333334,0.0,0.22916666666666666,True,True,-0.35416666666666674,False,prim
A1WT2CM71Z9MP3,20-2,20.0,2000.0,0.47916666666666663,0.08333333333333333,0.16666666666666666,True,True,-0.3125,False,prim
A20YXCVKHSTSPC,20-2,20.0,2000.0,0.9166666666666666,0.08333333333333333,0.0,True,False,-0.9166666666666666,False,prim
A2147HO7VBGJCU,20-2,20.0,2000.0,0.625,0.041666666666666664,0.041666666666666664,True,False,-0.5833333333333334,False,prim
A248QG4DPULP46,20-2,20.0,2000.0,0.14583333333333334,0.4166666666666666,0.3958333333333333,False,False,0.24999999999999997,True,prim
A25S9Y5DZ9OR16,20-2,20.0,2000.0,0.5,0.0625,0.125,True,True,-0.375,False,prim
A25VK411P03A5T,20-2,20.0,2000.0,0.10416666666666666,0.0625,0.6250000000000001,True,True,0.5208333333333335,True,prim
A289D98Z4GAZ28,20-2,20.0,2000.0,0.9375,0.0,0.020833333333333332,True,True,-0.9166666666666666,False,prim
A2BTEQA95MCIHU,20-2,20.0,2000.0,0.39583333333333326,0.020833333333333332,0.0625,True,True,-0.33333333333333326,False,prim
A2E8PL8ZWIZVJ0,20-2,20.0,2000.0,0.5,0.020833333333333332,0.0,True,False,-0.5,False,prim
A2I6HVUDBTGD1,20-2,20.0,2000.0,0.7291666666666666,0.0625,0.020833333333333332,True,False,-0.7083333333333333,False,prim
A2KHR0GTA0DBWI,20-2,20.0,2000.0,0.16666666666666666,0.020833333333333332,0.7291666666666667,True,True,0.5625000000000001,True,prim
A2KT30RCVX67ZS,20-2,20.0,2000.0,0.4375,0.020833333333333332,0.0,True,False,-0.4375,False,prim
A2MMGDAA7JJKIE,20-2,20.0,2000.0,0.625,0.020833333333333332,0.0,True,False,-0.625,False,prim
A2MOKIEQZ0OF2M,20-2,20.0,2000.0,0.8333333333333333,0.0,0.08333333333333333,True,True,-0.7499999999999999,False,prim
A2NZ783AY1LBPW,20-2,20.0,2000.0,0.6666666666666667,0.0,0.2708333333333333,True,True,-0.3958333333333334,False,prim
A2NZAL7KHOR6VF,20-2,20.0,2000.0,0.0,0.0,0.9791666666666667,False,True,0.9791666666666667,True,prim
A2OOS7IXSKJFFI,20-2,20.0,2000.0,0.41666666666666663,0.125,0.08333333333333333,True,False,-0.3333333333333333,False,prim
A2P2YEHX1FXD20,20-2,20.0,2000.0,0.16666666666666663,0.0,0.27777777777777773,True,True,0.1111111111111111,True,prim
A2QHI85LQPJZYP,20-2,20.0,2000.0,0.5277777777777778,0.05555555555555555,0.027777777777777776,True,False,-0.5,False,prim
A2SSY7MHPDQVUS,20-2,20.0,2000.0,0.8749999999999999,0.041666666666666664,0.0,True,False,-0.8749999999999999,False,prim
A2UX2W49R55PH4,20-2,20.0,2000.0,0.4583333333333333,0.041666666666666664,0.12499999999999999,True,True,-0.3333333333333333,False,prim
A2VIKCIM9TZL22,20-2,20.0,2000.0,0.0,0.1111111111111111,0.8611111111111112,False,True,0.8611111111111112,True,prim
A2XGHLVP2C1FVA,20-2,20.0,2000.0,0.41666666666666663,0.16666666666666666,0.3333333333333333,True,True,-0.08333333333333331,False,prim
A2XVLOZY7FJCC2,20-2,20.0,2000.0,0.0625,0.08333333333333333,0.6041666666666666,False,True,0.5416666666666666,True,prim
A2ZVBFH732LYXQ,20-2,20.0,2000.0,0.6875,0.0,0.0,True,False,-0.6875,False,prim
A304UJAE051J89,20-2,20.0,2000.0,0.08333333333333333,0.020833333333333332,0.875,True,True,0.7916666666666666,True,prim
A312HQ3OU0EYTB,20-2,20.0,2000.0,0.05555555555555555,0.0,0.9166666666666666,True,True,0.861111111111111,True,prim
A35S8HPY0V445,20-2,20.0,2000.0,0.3333333333333333,0.14583333333333331,0.2708333333333333,True,True,-0.0625,False,prim
A37GOI3N77WX21,20-2,20.0,2000.0,0.10416666666666666,0.22916666666666666,0.6666666666666665,False,True,0.5624999999999999,True,prim
A389UA2GRCJ6,20-2,20.0,2000.0,0.6041666666666667,0.08333333333333333,0.020833333333333332,True,False,-0.5833333333333334,False,prim
A3A7XOKH39SYOI,20-2,20.0,2000.0,0.5833333333333333,0.020833333333333332,0.041666666666666664,True,True,-0.5416666666666666,False,prim
A3B0CMCBWAND7,20-2,20.0,2000.0,0.0,0.125,0.8125,False,True,0.8125,True,prim
A3C4WGE4SOGM1,20-2,20.0,2000.0,0.375,0.23863636363636365,0.10795454545454546,True,False,-0.26704545454545453,False,prim
A3CKVVGWBS4NGU,20-2,20.0,2000.0,0.6780303030303031,0.0,0.0,True,False,-0.6780303030303031,False,prim
A3GDVKIN7ZGUG9,20-2,20.0,2000.0,0.0,0.041666666666666664,0.625,False,True,0.625,True,prim
A3HE29W5IDR394,20-2,20.0,2000.0,0.08333333333333333,0.08333333333333333,0.75,False,True,0.6666666666666666,True,prim
A3HYH6OVZQ5MIY,20-2,20.0,2000.0,0.4583333333333333,0.041666666666666664,0.2916666666666667,True,True,-0.16666666666666663,False,prim
A3I1SGVY37KR4A,20-2,20.0,2000.0,0.5277777777777778,0.1388888888888889,0.19444444444444442,True,True,-0.33333333333333337,False,prim
A3J5HRXH4F64SP,20-2,20.0,2000.0,0.16666666666666666,0.4166666666666667,0.375,False,False,0.20833333333333334,True,prim
A3LVLZS8S41ZD7,20-2,20.0,2000.0,0.0,0.125,0.8541666666666666,False,True,0.8541666666666666,True,prim
A3LXARU55PR281,20-2,20.0,2000.0,0.4375,0.08333333333333333,0.22916666666666669,True,True,-0.20833333333333331,False,prim
A3TR3KIRG5PCZ8,20-2,20.0,2000.0,0.9166666666666666,0.0,0.0,True,False,-0.9166666666666666,False,prim
A3U2A632YWEX7B,20-2,20.0,2000.0,0.7083333333333334,0.0,0.0,True,False,-0.7083333333333334,False,prim
A3U69MNO1JC7V4,20-2,20.0,2000.0,0.0,0.0,0.9375,False,True,0.9375,True,prim
A3UMHUWJKRGKNR,20-2,20.0,2000.0,0.020833333333333332,0.0625,0.75,False,True,0.7291666666666666,True,prim
A3VW5PI9ZX9DOD,20-2,20.0,2000.0,0.1388888888888889,0.05555555555555555,0.2222222222222222,True,True,0.08333333333333331,True,prim
A4HWADFPGP45G,20-2,20.0,2000.0,0.3333333333333333,0.0,0.3958333333333333,True,True,0.0625,True,prim
AFRKVRPZ2RHY8,20-2,20.0,2000.0,0.0,0.041666666666666664,0.9583333333333334,False,True,0.9583333333333334,True,prim
AHZCC2V399WUN,20-2,20.0,2000.0,0.5,0.3541666666666667,0.0625,True,False,-0.4375,False,prim
AJABAPM32ETMN,20-2,20.0,2000.0,0.08333333333333333,0.1388888888888889,0.7222222222222222,False,True,0.6388888888888888,True,prim
AK1EF4NACR1UJ,20-2,20.0,2000.0,0.5208333333333334,0.041666666666666664,0.0625,True,True,-0.45833333333333337,False,prim
AKIT35WR8HEQ3,20-2,20.0,2000.0,0.6041666666666667,0.14583333333333331,0.10416666666666666,True,False,-0.5000000000000001,False,prim
AP9WIQ4P78XLH,20-2,20.0,2000.0,0.14583333333333331,0.12499999999999999,0.7291666666666666,True,True,0.5833333333333333,True,prim
AR9AU5FY1S3RO,20-2,20.0,2000.0,0.0,0.0,1.0,False,True,1.0,True,prim
AXCDKBG1R43GE,20-2,20.0,2000.0,0.22916666666666666,0.25,0.39583333333333326,False,True,0.1666666666666666,True,prim
A102WSFN62OS6I,40-1,40.0,1000.0,0.38888888888888884,0.1111111111111111,0.38888888888888884,True,True,0.0,False,rec
A13WTEQ06V3B6D,40-1,40.0,1000.0,0.0,0.0,0.9583333333333333,False,True,0.9583333333333333,True,rec
A178HXQENEAI65,40-1,40.0,1000.0,0.20833333333333331,0.020833333333333332,0.5833333333333333,True,True,0.37499999999999994,True,rec
A1BLHM2IDH7DH4,40-1,40.0,1000.0,0.8333333333333335,0.020833333333333332,0.0,True,False,-0.8333333333333335,False,rec
A1DJB12ZI46GPX,40-1,40.0,1000.0,0.6041666666666666,0.020833333333333332,0.020833333333333332,True,False,-0.5833333333333333,False,rec
A1DZMZTXWOM9MR,40-1,40.0,1000.0,0.0,0.020833333333333332,0.9583333333333335,False,True,0.9583333333333335,True,rec
A1EU59VMI8GL4K,40-1,40.0,1000.0,0.041666666666666664,0.20833333333333331,0.7291666666666667,False,True,0.6875000000000001,True,rec
A1F0VEHWK3IAF4,40-1,40.0,1000.0,0.31249999999999994,0.29166666666666663,0.10416666666666666,True,False,-0.2083333333333333,False,rec
A1HGWCCIWP7AO0,40-1,40.0,1000.0,0.3434343434343434,0.1414141414141414,0.36868686868686873,True,True,0.025252525252525304,True,rec
A1IL5P5H5VRW0D,40-1,40.0,1000.0,0.6647727272727273,0.12499999999999999,0.020833333333333332,True,False,-0.6439393939393939,False,rec
A1J5OW12TRQSOW,40-1,40.0,1000.0,0.24999999999999997,0.29166666666666663,0.3333333333333333,False,True,0.08333333333333334,True,rec
A1KCSGTT6Y26LH,40-1,40.0,1000.0,0.4583333333333333,0.041666666666666664,0.0,True,False,-0.4583333333333333,False,rec
A1RQ8PX7A0CH3C,40-1,40.0,1000.0,0.08333333333333333,0.08333333333333333,0.4375,False,True,0.3541666666666667,True,rec
A1RY1N37JYUHBU,40-1,40.0,1000.0,0.6388888888888891,0.027777777777777776,0.027777777777777776,True,False,-0.6111111111111113,False,rec
A1S54RQW9FDK0X,40-1,40.0,1000.0,0.31249999999999994,0.25,0.35416666666666663,True,True,0.041666666666666685,True,rec
A1TG34GJ1WTN0C,40-1,40.0,1000.0,0.47916666666666663,0.1875,0.0,True,False,-0.47916666666666663,False,rec
A1UH6A625GF5MD,40-1,40.0,1000.0,0.8124999999999999,0.020833333333333332,0.0,True,False,-0.8124999999999999,False,rec
A1VHK9OFD7H8ZH,40-1,40.0,1000.0,0.020833333333333332,0.020833333333333332,0.875,False,True,0.8541666666666666,True,rec
A1ZLLYRW6GIVC7,40-1,40.0,1000.0,0.041666666666666664,0.1875,0.7083333333333333,False,True,0.6666666666666666,True,rec
A20GJP9C5KC2ZU,40-1,40.0,1000.0,0.43939393939393945,0.17424242424242423,0.125,True,False,-0.31439393939393945,False,rec
A23W5HVE02LM0E,40-1,40.0,1000.0,0.5625,0.0625,0.041666666666666664,True,False,-0.5208333333333334,False,rec
A2541C8MY0BYV3,40-1,40.0,1000.0,0.0,0.125,0.8125,False,True,0.8125,True,rec
A271830PNYAI2G,40-1,40.0,1000.0,0.05555555555555555,0.16666666666666666,0.7222222222222222,False,True,0.6666666666666666,True,rec
A29JQ7VMQ1HKYP,40-1,40.0,1000.0,0.40151515151515144,0.25378787878787884,0.21401515151515152,True,False,-0.18749999999999992,False,rec
A2GUPBBFPPSXYR,40-1,40.0,1000.0,0.8125,0.020833333333333332,0.10416666666666666,True,True,-0.7083333333333334,False,rec
A2HRUFTA09371Y,40-1,40.0,1000.0,0.0,0.027777777777777776,0.9444444444444444,False,True,0.9444444444444444,True,rec
