subject,strategy,condition,l_length,pres_rate,ln_39,ln_38,ln_37,ln_36,ln_35,ln_34,ln_33,ln_32,ln_31,ln_30,ln_29,ln_28,ln_27,ln_26,ln_25,ln_24,ln_23,ln_22,ln_21,ln_20,ln_19,ln_18,ln_17,ln_16,ln_15,ln_14,ln_13,ln_12,ln_11,ln_10,ln_9,ln_8,ln_7,ln_6,ln_5,ln_4,ln_3,ln_2,ln_1,lp_1,lp_2,lp_3,lp_4,lp_5,lp_6,lp_7,lp_8,lp_9,lp_10,lp_11,lp_12,lp_13,lp_14,lp_15,lp_16,lp_17,lp_18,lp_19,lp_20,lp_21,lp_22,lp_23,lp_24,lp_25,lp_26,lp_27,lp_28,lp_29,lp_30,lp_31,lp_32,lp_33,lp_34,lp_35,lp_36,lp_37,lp_38,lp_39
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.8843571985004138,0.1202339956877162,0.0,0.027777777777777776,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.025,0.0,0.027777777777777776,0.281383547008547,0.7294823232323232,0.035244360902255634,0.014705882352941176,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4375,0.05,0.16666666666666666,0.17698412698412697,0.1326923076923077,0.16517857142857142,0.17678571428571427,0.2158113268310637,0.4016482383808096,0.6045791099144757,0.13790636446886445,0.20743929983060416,0.16675266597867217,0.08012820512820512,0.06944444444444445,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.125,0.13333333333333333,0.03571428571428571,0.06944444444444445,0.10448232323232323,0.12182539682539682,0.1307026307026307,0.41900252525252524,0.5738636363636364,0.06785714285714287,0.19772727272727272,0.22777777777777777,0.10606060606060605,0.041666666666666664,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.35,0.07142857142857142,0.08680555555555555,0.1111111111111111,0.19444444444444442,0.27815934065934067,0.06346153846153846,0.07083333333333333,0.10833333333333334,0.19368686868686869,0.3829365079365079,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,0.0,0.07142857142857142,0.045454545454545456,0.11858974358974358,0.08391608391608392,0.20512820512820512,0.22478991596638653,0.4147727272727273,0.35064935064935066,0.20833333333333331,0.13636363636363635,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.175,0.03571428571428571,0.0,0.03125,0.027777777777777776,0.048611111111111105,0.09821428571428571,0.740749007936508,0.22513318892336515,0.019798136645962732,0.017857142857142856,0.019230769230769232,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2M183CETUMR96,rec,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,0.16112012987012986,0.07133838383838384,0.22423287496816907,0.16985188724319158,0.2534420289855073,0.09721230158730158,0.24270833333333333,0.638568376068376,0.10890507518796992,0.11607142857142858,0.03571428571428571,0.09375,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6037878787878788,0.09126984126984126,0.13363095238095238,0.09375,0.0718954248366013,0.20833333333333331,0.21651785714285715,0.3003472222222222,0.39555137844611526,0.5907921714818267,0.15839996400658166,0.0988095238095238,0.039705882352941174,0.12222222222222222,0.05,0.03125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.25,0.21726190476190477,0.07291666666666666,0.26515151515151514,0.08621933621933622,0.1284722222222222,0.13394764957264957,0.2864583333333333,0.37984867860187554,0.2599859022556391,0.10963203463203464,0.08571428571428572,0.22619047619047616,0.08333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,0.15378787878787878,0.18392857142857144,0.2076086956521739,0.11082623839009287,0.1665204678362573,0.3896214896214896,0.5110703576783037,0.2582516339869281,0.18125,0.022727272727272728,0.041666666666666664,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1382783882783883,0.41129522651261785,0.7363636363636363,0.03273809523809523,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525974025974025,0.4095238095238095,0.10863095238095238,0.08333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.1875,0.03571428571428571,0.07670454545454546,0.03571428571428571,0.13839285714285715,0.1638755980861244,0.33497023809523807,0.6702527771141902,0.21617063492063493,0.09166666666666667,0.06058429118773946,0.05,0.0,0.08333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.045454545454545456,0.038461538461538464,0.0,0.1388888888888889,0.11764705882352941,0.7314923619271445,0.17177419354838708,0.09065934065934066,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A33X52IN60MSOE,rec,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.12142857142857143,0.10555555555555556,0.26666666666666666,0.38636363636363635,0.0,0.22142857142857142,0.2,0.125,0.2,0.29166666666666663,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.25,0.15000000000000002,0.2357142857142857,0.14285714285714285,0.3111111111111111,0.265018315018315,0.47838164251207727,0.15726817042606517,0.09226190476190475,0.13658459595959593,0.050505050505050504,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A349BBTU7L597J,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.1111111111111111,0.4444444444444444,0.16666666666666666,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3C8JI69WPTKWH,rec,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.08333333333333333,0.19426406926406925,0.16290278349101878,0.21904073631047316,0.15969968312547023,0.23943121693121694,0.37759600313479624,0.44387613221039246,0.28622303622303624,0.11468253968253968,0.29986679986679987,0.12094155844155843,0.11458333333333333,0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.16666666666666666,0.03125,0.025,0.10795454545454546,0.12142857142857143,0.5366143724696356,0.2888888888888889,0.060714285714285714,0.15096153846153848,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3G55RJTW3BSGM,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.08571428571428572,0.05,0.1,0.11904761904761904,0.09861111111111111,0.14583333333333331,0.1909722222222222,0.20634920634920634,0.5388888888888889,0.20833333333333331,0.1125,0.3958333333333333,0.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3GC5Q5CLI4NWZ,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9255568554896519,0.09180298719772403,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3J55BJGV95JKH,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.0,0.0,0.029411764705882353,0.042483660130718956,0.022727272727272728,0.025,0.17708333333333331,0.2787878787878788,0.7433823529411765,0.2791666666666667,0.1111111111111111,0.25,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3MJQ51KN9CMQ4,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0625,0.041666666666666664,0.06666666666666667,0.1590909090909091,0.06666666666666667,0.07297237076648841,0.16732456140350876,0.6075386676409694,0.09826649958228906,0.05,0.09027777777777778,0.22115384615384615,0.21666666666666667,0.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3MOL1L9V4BUGH,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.125,0.0625,0.11263736263736264,0.12301587301587301,0.18903186274509803,0.2733516483516484,0.5422766122766123,0.1677045177045177,0.06521739130434782,0.08785332314744079,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3NAONPCTVT6P1,rec,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.16666666666666666,0.0,0.06468531468531469,0.15441176470588236,0.13291666666666666,0.44365079365079363,0.502913752913753,0.18637362637362637,0.06493506493506493,0.0,0.0,0.0,0.12499999999999999,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3PJY7THMUIR4M,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.3611111111111111,0.06666666666666667,0.15555555555555556,0.1691919191919192,0.33455433455433453,0.4133885438233264,0.08585858585858586,0.07936507936507936,0.2058823529411765,0.025641025641025644,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3VV3MW68CALXS,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.9024064171122994,0.08333333333333334,0.027777777777777776,0.0,0.05,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A489K1IFOM4JW,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8107070852534562,0.19205069124423962,0.04941176470588235,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A49HPQ9P5AHU4,rec,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39285714285714285,0.3055555555555556,0.09722222222222221,0.125,0.18382352941176472,0.11346153846153846,0.18333333333333335,0.3035714285714286,0.1437908496732026,0.5502645502645502,0.17222222222222222,0.13333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A55MEA9LQASZH,rec,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3333333333333333,0.125,0.125,0.03125,0.017857142857142856,0.0875,0.11022727272727273,0.7677358719379093,0.1699792960662526,0.07117882117882118,0.0,0.05,0.025,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5P12YJP805RG,rec,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.34375,0.041666666666666664,0.08571428571428572,0.06349206349206349,0.08928571428571429,0.17045454545454547,0.075,0.3547619047619048,0.4232371794871795,0.3404761904761905,0.08333333333333333,0.41666666666666663,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5TWD5QD99GZY,rec,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.20833333333333331,0.2738095238095238,0.1246031746031746,0.12353801169590642,0.11805248415155536,0.1440547233386108,0.25730519480519476,0.33209325396825395,0.5567738791423003,0.23435823435823436,0.12426900584795321,0.11237928737928737,0.09415584415584416,0.1875,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A63UHNWYOV5LE,ns,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEP8U373W5Q54,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9263643126627344,0.08021178804537125,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK2PMO5I7OCEK,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.04411764705882353,0.18961767399267399,0.6825812419562419,0.25188485355828155,0.10173913043478261,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKNU5D6QK7M72,prim,10-2,10.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.6907330557219322,0.318381846985966,0.06534090909090909,0.020833333333333332,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
