subject,condition,l_length,pres_rate,r1_sp,r1_decile,r1_sp_slope,r1_dec_slope
AW2UVK63OLFW,15-2,15.0,2000.0,9.306313131313132,6.204208754208754,-1.7469696969696968,-1.1646464646464647
AW5O1RK3W60FC,15-2,15.0,2000.0,11.865530303030303,7.9103535353535355,-0.7765151515151514,-0.5176767676767681
AWRY5SC68T0DC,15-2,15.0,2000.0,1.636940836940837,1.0912938912938914,-0.012236652236652223,-0.00815776815776822
AWTCGY2CL1T68,15-2,15.0,2000.0,1.1767045454545455,0.7844696969696969,-0.12568181818181817,-0.08378787878787877
AXSBX0MCQNG3A,15-2,15.0,2000.0,1.4444444444444444,0.9629629629629629,-0.3333333333333333,-0.22222222222222215
A14WLAP6TCEKO0,30-1,30.0,1000.0,24.306818181818183,8.102272727272727,-0.9924242424242433,-0.33080808080808044
A15V9BXNJXZXZX,30-1,30.0,1000.0,17.159090909090907,5.719696969696971,1.4090909090909085,0.46969696969697
A16335MOISDG1F,30-1,30.0,1000.0,25.5,8.5,0.15000000000000036,0.050000000000000176
A17FJLW818UEQU,30-1,30.0,1000.0,28.51010101010101,9.503367003367003,0.5265151515151523,0.17550505050505016
A186PT9ZLO5EJD,30-1,30.0,1000.0,1.2999999999999998,0.43333333333333335,-0.19999999999999996,-0.0666666666666666
A1AS1H21O9896X,30-1,30.0,1000.0,11.173115079365079,3.724371693121693,3.8632936507936506,1.2877645502645505
A1AYTKAQT201ZV,30-1,30.0,1000.0,6.225,2.075,-4.249999999999999,-1.416666666666667
A1EII5EWOTBDK9,30-1,30.0,1000.0,26.851262626262628,8.950420875420875,1.075858585858586,0.35861952861952895
A1F9KLZGHE9DTA,30-1,30.0,1000.0,28.570075757575754,9.523358585858585,-0.36136363636363633,-0.12045454545454568
A1IGKJ200N82S9,30-1,30.0,1000.0,24.842424242424244,8.28080808080808,0.4830303030303039,0.1610101010101012
A1KGUJMWDCPSYG,30-1,30.0,1000.0,28.507142857142856,9.502380952380951,-1.2428571428571427,-0.4142857142857144
A1M1E62KXCDNL0,30-1,30.0,1000.0,22.805555555555557,7.601851851851852,1.7500000000000004,0.5833333333333333
A1MG8KNVSVZ365,30-1,30.0,1000.0,6.893253968253968,2.2977513227513224,-2.2004761904761905,-0.7334920634920634
A1MKEILXWWLBW2,30-1,30.0,1000.0,22.392045454545453,7.464015151515152,1.8037878787878785,0.601262626262626
A1O67YS3DU0ZHX,30-1,30.0,1000.0,27.922348484848484,9.307449494949495,-0.297727272727273,-0.09924242424242405
A1Q0G8JA5EZ8EI,30-1,30.0,1000.0,26.48106060606061,8.827020202020204,0.1287878787878789,0.04292929292929237
A1SLJKNSNHOJRN,30-1,30.0,1000.0,28.104166666666668,9.368055555555555,0.8916666666666668,0.29722222222222283
A1T2P6E67251U5,30-1,30.0,1000.0,1.5950757575757577,0.5316919191919192,-0.19196969696969696,-0.06398989898989897
A1U4WS9KJMADV,30-1,30.0,1000.0,25.325757575757574,8.441919191919194,-3.4363636363636374,-1.1454545454545457
A1X4T3QSIE8YYX,30-1,30.0,1000.0,1.6666666666666667,0.5555555555555555,0.0,0.0
A225J5T6WHO2MG,30-1,30.0,1000.0,2.6151515151515152,0.8717171717171718,-0.6690909090909092,-0.22303030303030305
A23KDD6OPM4NJ0,30-1,30.0,1000.0,3.84375,1.28125,1.6375,0.5458333333333334
A25Y3D2Y2DR8WM,30-1,30.0,1000.0,10.152272727272727,3.3840909090909097,1.7081818181818178,0.5693939393939393
A26XKTGGGYBI4J,30-1,30.0,1000.0,2.2373737373737375,0.7457912457912457,0.3757575757575758,0.1252525252525253
A28OD52SMLYQ16,30-1,30.0,1000.0,25.61931818181818,8.539772727272727,-0.5368181818181817,-0.1789393939393939
A28TA25NJGLL3Y,30-1,30.0,1000.0,3.2857142857142856,1.0952380952380951,-1.419047619047619,-0.473015873015873
A28ZPY6D5AS7GZ,30-1,30.0,1000.0,17.856060606060606,5.952020202020203,2.829545454545455,0.9431818181818179
A2ASRB2MTHDHPD,30-1,30.0,1000.0,1.6757575757575758,0.5585858585858586,0.23272727272727273,0.0775757575757576
A2BUHMLNE3LUU0,30-1,30.0,1000.0,21.878977272727276,7.292992424242424,3.510227272727273,1.1700757575757579
A2E2SLXF4KQ3S1,30-1,30.0,1000.0,1.559090909090909,0.5196969696969697,-0.2290909090909091,-0.07636363636363633
A2FJIZUHR6E4EZ,30-1,30.0,1000.0,7.886688311688311,2.628896103896104,5.086883116883117,1.6956277056277052
A2G2T6EMXAOKMS,30-1,30.0,1000.0,27.055555555555557,9.018518518518519,-0.20833333333333215,-0.06944444444444464
A2GRA6N98ZPIQ1,30-1,30.0,1000.0,1.128787878787879,0.37626262626262624,-0.07575757575757591,-0.025252525252525193
A2IKLJWU2OJ1YX,30-1,30.0,1000.0,3.543055555555556,1.1810185185185185,0.23833333333333345,0.07944444444444448
A2K5AXCSY703CU,30-1,30.0,1000.0,15.388888888888888,5.12962962962963,2.0277777777777777,0.675925925925926
A2MV1R6YYOIO30,30-1,30.0,1000.0,4.833333333333333,1.611111111111111,-0.5,-0.16666666666666674
A2NU82V08QSPCC,30-1,30.0,1000.0,10.027777777777777,3.342592592592593,2.458333333333333,0.819444444444444
A2NY0VWEWDULC6,30-1,30.0,1000.0,25.863636363636363,8.621212121212121,0.27272727272727304,0.09090909090909038
A2OFVEA8BEJDZN,30-1,30.0,1000.0,8.527777777777779,2.8425925925925926,5.144444444444445,1.7148148148148148
A2P83PY6P7ECM5,30-1,30.0,1000.0,11.023809523809524,3.6746031746031744,3.464285714285714,1.1547619047619047
A2PUL3ZDXOW0VZ,30-1,30.0,1000.0,28.660984848484848,9.553661616161616,0.43106060606060514,0.1436868686868687
A2ROI30AQITC3V,30-1,30.0,1000.0,18.176767676767675,6.058922558922559,0.5434343434343434,0.18114478114478122
A2VZN8J53Y5WYR,30-1,30.0,1000.0,1.5321428571428573,0.5107142857142857,0.49571428571428583,0.16523809523809524
A2XMRJKCNKLL4E,30-1,30.0,1000.0,13.447222222222221,4.482407407407408,-0.7922222222222223,-0.2640740740740741
A2Y0VM8BAF0RMT,30-1,30.0,1000.0,15.606060606060606,5.202020202020202,5.878787878787881,1.9595959595959593
A2ZGAH6NOSU2PO,30-1,30.0,1000.0,29.416666666666668,9.805555555555555,0.0,0.0
A30DHHAL100LZR,30-1,30.0,1000.0,25.6,8.533333333333335,-1.4000000000000021,-0.4666666666666668
A31SZFE8M7YK0S,30-1,30.0,1000.0,18.2,6.066666666666667,9.5,3.166666666666667
A34DYM8J0X5VK,30-1,30.0,1000.0,28.71022727272727,9.570075757575758,-0.08863636363636367,-0.029545454545454673
A36IB78C6MVA3,30-1,30.0,1000.0,3.071428571428571,1.0238095238095237,3.857142857142857,1.2857142857142856
A389Y151TAJ4XG,30-1,30.0,1000.0,14.0625,4.6875,2.675,0.8916666666666668
A3AY0315YWWNXY,30-1,30.0,1000.0,23.768939393939394,7.9229797979797985,4.48939393939394,1.4964646464646467
A3EUH97BRHRSI6,30-1,30.0,1000.0,27.15,9.05,0.9399999999999998,0.31333333333333346
A3I97794CB5SUO,30-1,30.0,1000.0,26.920454545454547,8.973484848484848,0.29181818181818253,0.09727272727272673
A3RVHUY67SVXQV,30-1,30.0,1000.0,10.835227272727273,3.611742424242424,6.8477272727272736,2.2825757575757577
A3TX84QHD321M7,30-1,30.0,1000.0,1.8040674603174605,0.6013558201058201,0.410515873015873,0.13683862433862437
A3UCN8EJI08X2P,30-1,30.0,1000.0,17.11388888888889,5.704629629629631,-2.174444444444444,-0.7248148148148145
A3UQ5DF8VVD975,30-1,30.0,1000.0,27.03409090909091,9.011363636363635,-0.04696969696969724,-0.0156565656565661
A3V71NT2X4HD1I,30-1,30.0,1000.0,2.246230158730159,0.7487433862433862,0.665952380952381,0.221984126984127
A51TGVVYJF7T0,30-1,30.0,1000.0,3.013888888888889,1.0046296296296298,-1.6722222222222225,-0.5574074074074075
A7USTT4KU1ZBO,30-1,30.0,1000.0,11.646338383838383,3.8821127946127945,4.267828282828283,1.4226094276094277
AB5WBMZGLX57B,30-1,30.0,1000.0,22.21527777777778,7.4050925925925934,-0.5083333333333329,-0.16944444444444456
ACBROX4H8BSW3,30-1,30.0,1000.0,29.691666666666666,9.897222222222222,0.21666666666666856,0.07222222222222108
ADJ9I7ZBFYFH7,30-1,30.0,1000.0,27.5,9.166666666666666,-3.1666666666666643,-1.0555555555555571
AGILQEFEPEK7N,30-1,30.0,1000.0,21.134469696969695,7.044823232323234,2.4795454545454545,0.8265151515151512
AH7HACNNRSIPO,30-1,30.0,1000.0,9.354166666666666,3.1180555555555554,-2.0325757575757577,-0.6775252525252526
AIDU49N2KO05N,30-1,30.0,1000.0,13.072916666666668,4.357638888888888,4.870833333333333,1.6236111111111111
AJUVX0E4OPTAO,30-1,30.0,1000.0,1.7991071428571428,0.5997023809523809,0.15535714285714286,0.051785714285714254
AK3GAHRZ6M6WM,30-1,30.0,1000.0,26.13888888888889,8.712962962962962,6.055555555555557,2.018518518518518
AKE4AYF86KJVU,30-1,30.0,1000.0,23.753030303030304,7.9176767676767685,-3.2612121212121226,-1.0870707070707073
AKNBC1TE88NDO,30-1,30.0,1000.0,27.53787878787879,9.179292929292929,0.872727272727273,0.29090909090909134
AKX4H8RT7BL7H,30-1,30.0,1000.0,29.722222222222218,9.907407407407407,0.0,0.0
AOYDGVOZUIHII,30-1,30.0,1000.0,1.8176136363636362,0.6058712121212121,-0.15386363636363637,-0.05128787878787879
AP4B1GJIT3HYF,30-1,30.0,1000.0,16.71969696969697,5.5732323232323235,2.754545454545454,0.918181818181818
AXFH1DT8PR0K2,30-1,30.0,1000.0,3.5277777777777777,1.175925925925926,1.9444444444444446,0.6481481481481484
AXFP50XOZD2NI,30-1,30.0,1000.0,23.009469696969695,7.669823232323232,4.253787878787878,1.4179292929292926
A12LX24NC3FP2U,20-2,20.0,2000.0,12.18888888888889,6.094444444444445,8.822222222222223,4.411111111111111
A161VPQSXLLV8U,20-2,20.0,2000.0,8.472853535353536,4.236426767676768,-0.025000000000000088,-0.012500000000000044
A166P9BSWIFF32,20-2,20.0,2000.0,1.9555555555555557,0.9777777777777779,-0.3111111111111111,-0.15555555555555556
A17IPELR5NC2LZ,20-2,20.0,2000.0,6.467532467532467,3.2337662337662336,2.928571428571429,1.4642857142857144
A17TMQWTCJVOV5,20-2,20.0,2000.0,16.72222222222222,8.36111111111111,-0.06111111111111143,-0.030555555555555714
A1CB9NR3SN4VMY,20-2,20.0,2000.0,6.075,3.0375,0.8336363636363637,0.41681818181818187
A1FM638CHGPC1M,20-2,20.0,2000.0,8.25036075036075,4.125180375180375,0.8271284271284273,0.41356421356421363
A1HENLDLQEO5BZ,20-2,20.0,2000.0,1.1136363636363638,0.5568181818181819,0.045454545454545456,0.022727272727272728
A1J39RAV7TKEMF,20-2,20.0,2000.0,11.330808080808081,5.665404040404041,-2.9585858585858587,-1.4792929292929293
A1JL3HCA0MK9UI,20-2,20.0,2000.0,2.8143849206349207,1.4071924603174604,0.13218253968253962,0.06609126984126981
A1L5A88C9PPK5L,20-2,20.0,2000.0,1.0,0.5,0.0,0.0
A1LA6CIGBNDOH9,20-2,20.0,2000.0,18.3125,9.15625,-0.24166666666666714,-0.12083333333333357
A1MD74JPL7E9PK,20-2,20.0,2000.0,1.6515151515151516,0.8257575757575758,-0.2727272727272727,-0.13636363636363635
A1O0K8V58YRL4A,20-2,20.0,2000.0,11.240079365079366,5.620039682539683,-3.1517857142857144,-1.5758928571428572
A1PTX4IB9R34LI,20-2,20.0,2000.0,15.51439393939394,7.75719696969697,-0.5824242424242424,-0.2912121212121212
A1S2EXYEG5I8HW,20-2,20.0,2000.0,18.0,9.0,-1.625,-0.8125
A1SJLXB0XFCJ97,20-2,20.0,2000.0,5.881655844155844,2.940827922077922,4.568376623376624,2.284188311688312
A1TPGXT718D68E,20-2,20.0,2000.0,19.349999999999998,9.674999999999999,-0.25333333333333313,-0.12666666666666657
A1TVWMWE03AWAW,20-2,20.0,2000.0,14.6875,7.34375,5.225,2.6125
A1VEOI1H4AE1T3,20-2,20.0,2000.0,7.301388888888888,3.650694444444444,-2.822777777777778,-1.411388888888889
A1WT2CM71Z9MP3,20-2,20.0,2000.0,5.709595959595959,2.8547979797979797,-3.6474747474747473,-1.8237373737373737
A20YXCVKHSTSPC,20-2,20.0,2000.0,1.75,0.875,0.5,0.25
A2147HO7VBGJCU,20-2,20.0,2000.0,2.8,1.4,2.4,1.2
A248QG4DPULP46,20-2,20.0,2000.0,12.683333333333332,6.341666666666666,0.7866666666666671,0.39333333333333353
A25S9Y5DZ9OR16,20-2,20.0,2000.0,5.513888888888889,2.7569444444444446,-0.9166666666666664,-0.4583333333333332
A25VK411P03A5T,20-2,20.0,2000.0,15.893560606060607,7.9467803030303035,1.207727272727272,0.603863636363636
A289D98Z4GAZ28,20-2,20.0,2000.0,1.581439393939394,0.790719696969697,0.11590909090909088,0.05795454545454544
A2BTEQA95MCIHU,20-2,20.0,2000.0,3.927083333333333,1.9635416666666665,0.16249999999999987,0.08124999999999993
A2E8PL8ZWIZVJ0,20-2,20.0,2000.0,1.2916666666666667,0.6458333333333334,-0.25,-0.125
A2I6HVUDBTGD1,20-2,20.0,2000.0,2.7888888888888888,1.3944444444444444,-0.3244444444444444,-0.1622222222222222
A2KHR0GTA0DBWI,20-2,20.0,2000.0,15.931818181818183,7.965909090909092,1.1363636363636358,0.5681818181818179
A2KT30RCVX67ZS,20-2,20.0,2000.0,1.8214285714285712,0.9107142857142856,0.3285714285714286,0.1642857142857143
A2MMGDAA7JJKIE,20-2,20.0,2000.0,1.4325396825396826,0.7162698412698413,0.08412698412698412,0.04206349206349206
A2MOKIEQZ0OF2M,20-2,20.0,2000.0,2.9277777777777776,1.4638888888888888,-0.04166666666666663,-0.020833333333333315
A2NZ783AY1LBPW,20-2,20.0,2000.0,6.809469696969696,3.404734848484848,-1.9153030303030303,-0.9576515151515151
A2NZAL7KHOR6VF,20-2,20.0,2000.0,18.81060606060606,9.40530303030303,0.04242424242424221,0.021212121212121106
A2OOS7IXSKJFFI,20-2,20.0,2000.0,5.638888888888888,2.819444444444444,-5.055555555555555,-2.5277777777777777
A2P2YEHX1FXD20,20-2,20.0,2000.0,14.076190476190476,7.038095238095238,6.785714285714286,3.392857142857143
A2QHI85LQPJZYP,20-2,20.0,2000.0,3.0595238095238098,1.5297619047619049,2.6607142857142856,1.3303571428571428
A2SSY7MHPDQVUS,20-2,20.0,2000.0,1.775,0.8875,-1.0499999999999998,-0.5249999999999999
A2UX2W49R55PH4,20-2,20.0,2000.0,4.926587301587302,2.463293650793651,0.5452380952380953,0.27261904761904765
A2VIKCIM9TZL22,20-2,20.0,2000.0,18.429292929292927,9.214646464646464,1.2272727272727266,0.6136363636363633
A2XGHLVP2C1FVA,20-2,20.0,2000.0,9.493560606060605,4.746780303030302,-2.5140909090909087,-1.2570454545454544
A2XVLOZY7FJCC2,20-2,20.0,2000.0,16.822916666666664,8.411458333333332,0.4041666666666666,0.2020833333333333
A2ZVBFH732LYXQ,20-2,20.0,2000.0,1.0,0.5,0.0,0.0
A304UJAE051J89,20-2,20.0,2000.0,18.142045454545453,9.071022727272727,0.39621212121212146,0.19810606060606073
A312HQ3OU0EYTB,20-2,20.0,2000.0,18.48232323232323,9.241161616161614,1.791666666666666,0.895833333333333
A35S8HPY0V445,20-2,20.0,2000.0,9.696969696969697,4.848484848484849,-1.2363636363636366,-0.6181818181818183
A37GOI3N77WX21,20-2,20.0,2000.0,15.229166666666668,7.614583333333334,0.008333333333333571,0.0041666666666667854
A389UA2GRCJ6,20-2,20.0,2000.0,2.954861111111111,1.4774305555555556,-0.7958333333333333,-0.39791666666666664
A3A7XOKH39SYOI,20-2,20.0,2000.0,2.890376984126984,1.445188492063492,0.818452380952381,0.4092261904761905
A3B0CMCBWAND7,20-2,20.0,2000.0,18.534469696969698,9.267234848484849,-0.18196969696969773,-0.09098484848484886
A3C4WGE4SOGM1,20-2,20.0,2000.0,8.004689754689755,4.0023448773448775,2.5346320346320343,1.2673160173160172
A3CKVVGWBS4NGU,20-2,20.0,2000.0,1.1583333333333332,0.5791666666666666,-0.056666666666666685,-0.028333333333333342
A3GDVKIN7ZGUG9,20-2,20.0,2000.0,18.753968253968253,9.376984126984127,-0.9365079365079367,-0.46825396825396837
A3HE29W5IDR394,20-2,20.0,2000.0,17.084848484848486,8.542424242424243,0.03999999999999897,0.019999999999999483
A3HYH6OVZQ5MIY,20-2,20.0,2000.0,7.181818181818182,3.590909090909091,12.363636363636363,6.181818181818182
A3I1SGVY37KR4A,20-2,20.0,2000.0,7.124579124579125,3.5622895622895623,-1.818181818181818,-0.909090909090909
A3J5HRXH4F64SP,20-2,20.0,2000.0,12.977272727272727,6.488636363636363,1.045454545454545,0.5227272727272725
A3LVLZS8S41ZD7,20-2,20.0,2000.0,18.464015151515152,9.232007575757576,0.602272727272727,0.3011363636363635
A3LXARU55PR281,20-2,20.0,2000.0,8.413492063492065,4.206746031746032,5.651746031746032,2.825873015873016
A3TR3KIRG5PCZ8,20-2,20.0,2000.0,1.615909090909091,0.8079545454545455,0.12636363636363637,0.06318181818181819
A3U2A632YWEX7B,20-2,20.0,2000.0,1.1875,0.59375,0.175,0.0875
A3U69MNO1JC7V4,20-2,20.0,2000.0,19.93560606060606,9.96780303030303,-0.04090909090909136,-0.02045454545454568
A3UMHUWJKRGKNR,20-2,20.0,2000.0,18.254166666666666,9.127083333333333,-0.20500000000000007,-0.10250000000000004
A3VW5PI9ZX9DOD,20-2,20.0,2000.0,12.383333333333333,6.191666666666666,-7.324999999999999,-3.6624999999999996
A4HWADFPGP45G,20-2,20.0,2000.0,9.336363636363636,4.668181818181818,-6.294545454545455,-3.1472727272727274
AFRKVRPZ2RHY8,20-2,20.0,2000.0,19.583333333333336,9.791666666666668,0.33333333333333215,0.16666666666666607
AHZCC2V399WUN,20-2,20.0,2000.0,6.802651515151515,3.4013257575757576,-1.4407575757575757,-0.7203787878787878
AJABAPM32ETMN,20-2,20.0,2000.0,16.883333333333333,8.441666666666666,2.625,1.3125
AK1EF4NACR1UJ,20-2,20.0,2000.0,3.775,1.8875,1.0728571428571427,0.5364285714285714
AKIT35WR8HEQ3,20-2,20.0,2000.0,5.2250000000000005,2.6125000000000003,0.17666666666666675,0.08833333333333337
AP9WIQ4P78XLH,20-2,20.0,2000.0,15.229166666666666,7.614583333333333,0.8916666666666668,0.4458333333333334
AR9AU5FY1S3RO,20-2,20.0,2000.0,19.395833333333336,9.697916666666668,-0.125,-0.0625
AXCDKBG1R43GE,20-2,20.0,2000.0,12.459090909090909,6.2295454545454545,-1.2054545454545456,-0.6027272727272728
A102WSFN62OS6I,40-1,40.0,1000.0,20.096969696969698,5.024242424242424,13.181818181818182,3.2954545454545454
A13WTEQ06V3B6D,40-1,40.0,1000.0,39.08522727272727,9.771306818181818,-0.3886363636363626,-0.09715909090909065
A178HXQENEAI65,40-1,40.0,1000.0,29.372222222222224,7.343055555555556,4.340000000000001,1.0850000000000002
A1BLHM2IDH7DH4,40-1,40.0,1000.0,1.6409090909090907,0.41022727272727266,-0.13636363636363638,-0.034090909090909095
A1DJB12ZI46GPX,40-1,40.0,1000.0,3.615079365079365,0.9037698412698413,-0.15714285714285717,-0.03928571428571429
A1DZMZTXWOM9MR,40-1,40.0,1000.0,39.18181818181818,9.795454545454545,0.07727272727272734,0.019318181818181835
A1EU59VMI8GL4K,40-1,40.0,1000.0,34.821969696969695,8.705492424242424,1.195454545454546,0.2988636363636365
A1F0VEHWK3IAF4,40-1,40.0,1000.0,13.35654761904762,3.339136904761905,-2.2307142857142854,-0.5576785714285714
A1HGWCCIWP7AO0,40-1,40.0,1000.0,20.56818181818182,5.142045454545455,-6.409090909090909,-1.6022727272727273
A1IL5P5H5VRW0D,40-1,40.0,1000.0,3.4073232323232325,0.8518308080808081,0.9043434343434343,0.22608585858585858
A1J5OW12TRQSOW,40-1,40.0,1000.0,25.26388888888889,6.315972222222222,-19.02777777777778,-4.756944444444445
A1KCSGTT6Y26LH,40-1,40.0,1000.0,2.1462121212121215,0.5365530303030304,0.6554545454545455,0.16386363636363638
A1RQ8PX7A0CH3C,40-1,40.0,1000.0,32.21527777777777,8.053819444444443,-2.925,-0.73125
A1RY1N37JYUHBU,40-1,40.0,1000.0,2.907407407407407,0.7268518518518517,-1.9444444444444442,-0.48611111111111105
A1S54RQW9FDK0X,40-1,40.0,1000.0,22.113636363636363,5.528409090909091,6.827272727272728,1.706818181818182
A1TG34GJ1WTN0C,40-1,40.0,1000.0,5.833333333333333,1.4583333333333333,-0.3833333333333333,-0.09583333333333333
A1UH6A625GF5MD,40-1,40.0,1000.0,1.6393939393939394,0.40984848484848485,0.21090909090909093,0.052727272727272734
A1VHK9OFD7H8ZH,40-1,40.0,1000.0,37.98560606060606,9.496401515151515,-1.6203030303030304,-0.4050757575757576
A1ZLLYRW6GIVC7,40-1,40.0,1000.0,35.79924242424242,8.949810606060606,-2.0257575757575768,-0.5064393939393942
A20GJP9C5KC2ZU,40-1,40.0,1000.0,11.63888888888889,2.9097222222222223,-12.277777777777779,-3.0694444444444446
A23W5HVE02LM0E,40-1,40.0,1000.0,5.416170634920634,1.3540426587301586,-5.207738095238095,-1.3019345238095237
A2541C8MY0BYV3,40-1,40.0,1000.0,37.839015151515156,9.459753787878789,-0.700757575757575,-0.17518939393939376
A271830PNYAI2G,40-1,40.0,1000.0,33.61616161616161,8.404040404040403,0.7121212121212146,0.17803030303030365
A29JQ7VMQ1HKYP,40-1,40.0,1000.0,16.97935606060606,4.244839015151515,6.323409090909091,1.5808522727272727
A2GUPBBFPPSXYR,40-1,40.0,1000.0,5.975378787878788,1.493844696969697,-4.847727272727273,-1.2119318181818182
A2HRUFTA09371Y,40-1,40.0,1000.0,38.74747474747475,9.686868686868687,0.045454545454546746,0.011363636363636687
A2IK3H6MQ1QV6E,40-1,40.0,1000.0,35.53409090909091,8.883522727272727,1.0772727272727274,0.26931818181818185
A2L7RTYO4UMYDH,40-1,40.0,1000.0,22.145454545454545,5.536363636363636,-3.8909090909090907,-0.9727272727272727
A2LI1OIR4BVJRW,40-1,40.0,1000.0,2.522727272727273,0.6306818181818182,-0.3636363636363637,-0.09090909090909093
A2NEFRREWF33YP,40-1,40.0,1000.0,37.416666666666664,9.354166666666666,0.033333333333332146,0.008333333333333037
A2P8V5SKYLL5I4,40-1,40.0,1000.0,37.63636363636363,9.409090909090908,-0.418181818181818,-0.1045454545454545
A2PSU15S8ZI3V5,40-1,40.0,1000.0,1.6799242424242424,0.4199810606060606,-0.38712121212121214,-0.09678030303030304
A2QUSCZS3RXGXE,40-1,40.0,1000.0,17.973484848484848,4.493371212121212,6.865151515151515,1.7162878787878788
A2TUYGXQ15U6GO,40-1,40.0,1000.0,4.227380952380952,1.056845238095238,3.421428571428571,0.8553571428571427
A2UEVNT8VQD1SA,40-1,40.0,1000.0,25.501136363636363,6.375284090909091,8.262272727272727,2.0655681818181817
A2VR9O234UCT9T,40-1,40.0,1000.0,35.4375,8.859375,1.0083333333333342,0.25208333333333355
A2WCPERU8X385N,40-1,40.0,1000.0,3.4964285714285714,0.8741071428571429,0.7185714285714286,0.17964285714285716
A33GZS6SU4O20M,40-1,40.0,1000.0,28.69375,7.1734375,-2.3525,-0.588125
A38I0E8UK53ME5,40-1,40.0,1000.0,38.838888888888896,9.709722222222224,-0.625,-0.15625
A3BZH91MITQA5X,40-1,40.0,1000.0,20.74141414141414,5.185353535353535,-3.233333333333334,-0.8083333333333335
A3NX66U9RAY2GQ,40-1,40.0,1000.0,5.3410714285714285,1.3352678571428571,0.1264285714285715,0.031607142857142875
A3O40YLW6MYU8C,40-1,40.0,1000.0,9.37857142857143,2.3446428571428575,0.5864285714285717,0.14660714285714294
A3S2AUQWI7XWT4,40-1,40.0,1000.0,6.5957341269841265,1.6489335317460316,3.4732142857142856,0.8683035714285714
A3SA9LY6RXKFOI,40-1,40.0,1000.0,5.837301587301587,1.4593253968253967,2.7063492063492065,0.6765873015873016
A3SLT6KVF0NXPH,40-1,40.0,1000.0,2.4343434343434343,0.6085858585858586,0.021212121212121193,0.005303030303030298
A3TNSJSXI464IT,40-1,40.0,1000.0,31.89722222222222,7.974305555555555,1.2677777777777792,0.3169444444444448
A3TUJBPLJGTI5,40-1,40.0,1000.0,36.91401515151515,9.228503787878788,0.02772727272727309,0.006931818181818272
A3VL1CBZ3BGQK7,40-1,40.0,1000.0,34.753787878787875,8.688446969696969,-4.674242424242429,-1.1685606060606073
A47VA451RDBV3,40-1,40.0,1000.0,2.2085227272727272,0.5521306818181818,-0.5447727272727274,-0.13619318181818185
A92KVBM20ZTU4,40-1,40.0,1000.0,39.37373737373738,9.843434343434344,0.16666666666666785,0.04166666666666696
AAF1SJ9FCBF75,40-1,40.0,1000.0,37.62689393939394,9.406723484848484,0.7704545454545446,0.19261363636363615
AAVFHZA708CSP,40-1,40.0,1000.0,19.12152777777778,4.780381944444445,-6.176388888888889,-1.5440972222222222
ADL9KYXZGHUFO,40-1,40.0,1000.0,15.166666666666668,3.791666666666667,-1.666666666666666,-0.4166666666666665
AFLRBB974KS6D,40-1,40.0,1000.0,12.993749999999999,3.2484374999999996,11.1875,2.796875
AGB6853RIDWJ8,40-1,40.0,1000.0,24.576578282828283,6.144144570707071,-4.865075757575758,-1.2162689393939394
AGLFNO1XKM8O8,40-1,40.0,1000.0,34.05681818181818,8.514204545454545,6.122727272727273,1.5306818181818183
AH2C0LKV36ATT,40-1,40.0,1000.0,1.9886363636363638,0.49715909090909094,0.38636363636363635,0.09659090909090909
AKJN72HW14WTR,40-1,40.0,1000.0,38.47727272727273,9.619318181818182,-0.19090909090909278,-0.047727272727273194
AMIQGW2E3WYO4,40-1,40.0,1000.0,35.50606060606061,8.876515151515152,1.960909090909091,0.49022727272727273
ANCTZADQC3D75,40-1,40.0,1000.0,24.529166666666665,6.132291666666666,2.368333333333333,0.5920833333333333
AOQKJGXZ8QQD0,40-1,40.0,1000.0,6.506448412698414,1.6266121031746035,-3.3279761904761904,-0.8319940476190476
AP3BTOBN8Y9EJ,40-1,40.0,1000.0,38.32462121212121,9.581155303030302,0.5277272727272709,0.13193181818181773
AQSYWZJVVMCGJ,40-1,40.0,1000.0,6.489015151515152,1.622253787878788,2.0713636363636363,0.5178409090909091
AR1IWBDA7MC86,40-1,40.0,1000.0,38.97916666666667,9.744791666666668,0.7083333333333343,0.17708333333333356
AR3MFFPQ39IXF,40-1,40.0,1000.0,37.25151515151515,9.312878787878788,1.5272727272727271,0.3818181818181818
ARL0T0MU9A65G,40-1,40.0,1000.0,8.186805555555555,2.0467013888888888,-5.865833333333333,-1.4664583333333332
ASVRLMDNQBUD9,40-1,40.0,1000.0,36.910984848484844,9.227746212121211,-0.7401515151515156,-0.1850378787878789
ATRRW34VN38IX,40-1,40.0,1000.0,32.25909090909091,8.064772727272727,-6.881818181818186,-1.7204545454545466
AVSVIOR38JDM6,40-1,40.0,1000.0,2.0795454545454546,0.5198863636363636,-0.8772727272727273,-0.21931818181818183
AW0MG225VXWCN,40-1,40.0,1000.0,37.583333333333336,9.395833333333334,0.05000000000000071,0.012500000000000178
AW4PTI9P13WUB,40-1,40.0,1000.0,3.2125,0.803125,0.835,0.20875
AXFCUZW85XUK1,40-1,40.0,1000.0,27.803075396825395,6.950768849206349,-2.194246031746031,-0.5485615079365077
AYF9WH3AQIT86,40-1,40.0,1000.0,2.8395833333333336,0.7098958333333334,-0.5225000000000001,-0.13062500000000002
