subject,condition,l_length,pres_rate,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6,sp_7,sp_8,sp_9,sp_10,sp_11,sp_12,sp_13,sp_14,sp_15,sp_16,sp_17,sp_18,sp_19,sp_20,sp_21,sp_22,sp_23,sp_24,sp_25,sp_26,sp_27,sp_28,sp_29,sp_30,sp_31,sp_32,sp_33,sp_34,sp_35,sp_36,sp_37,sp_38,sp_39,sp_40
A3P52W1SBJUT5N,15-2,15.0,2000.0,0.29166666666666663,0.1875,0.3541666666666667,0.25,0.22916666666666666,0.3125,0.2708333333333333,0.1875,0.2916666666666667,0.1875,0.29166666666666663,0.3333333333333333,0.375,0.3333333333333333,0.20833333333333331,,,,,,,,,,,,,,,,,,,,,,,,,
A3U27ZHUGOPIAN,15-2,15.0,2000.0,0.45833333333333337,0.5625,0.6041666666666666,0.4791666666666667,0.4791666666666667,0.5625,0.4583333333333333,0.39583333333333337,0.6041666666666667,0.3958333333333333,0.4583333333333333,0.5416666666666667,0.5,0.5,0.5416666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A3UA50A6GKNAMR,15-2,15.0,2000.0,0.5208333333333334,0.625,0.5,0.6666666666666666,0.6041666666666667,0.5625,0.4583333333333333,0.6458333333333334,0.4791666666666667,0.5833333333333334,0.6458333333333333,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
A3UE8ANAIM7F15,15-2,15.0,2000.0,0.33333333333333337,0.3958333333333333,0.5,0.3125,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.29166666666666663,0.47916666666666663,0.375,0.5833333333333334,0.375,0.5,0.3958333333333333,0.45833333333333337,,,,,,,,,,,,,,,,,,,,,,,,,
A3UGB3B1S74HR9,15-2,15.0,2000.0,0.39583333333333337,0.6041666666666666,0.39583333333333337,0.33333333333333337,0.3541666666666667,0.41666666666666663,0.5208333333333334,0.4375,0.4375,0.45833333333333337,0.4375,0.6041666666666667,0.5,0.4375,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
A3UUW04QL49RSC,15-2,15.0,2000.0,0.7083333333333333,0.5625,0.4791666666666667,0.5208333333333334,0.4583333333333333,0.5208333333333334,0.375,0.375,0.375,0.375,0.3125,0.3333333333333333,0.1875,0.16666666666666669,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A6HDSE80LQPR8,15-2,15.0,2000.0,0.7916666666666667,0.5416666666666667,0.2916666666666667,0.16666666666666666,0.125,0.29166666666666663,0.41666666666666663,0.25,0.20833333333333331,0.125,0.5,0.45833333333333337,0.5,0.8333333333333334,0.9166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
AAOOH6P4HHSCS,15-2,15.0,2000.0,0.5833333333333334,0.6041666666666666,0.5208333333333333,0.5,0.625,0.625,0.625,0.625,0.6458333333333333,0.6041666666666666,0.5416666666666667,0.3541666666666667,0.6875,0.625,0.45833333333333337,,,,,,,,,,,,,,,,,,,,,,,,,
ADGJXUEMPLTMS,15-2,15.0,2000.0,0.29166666666666663,0.375,0.3125,0.4583333333333333,0.4166666666666667,0.3125,0.47916666666666663,0.35416666666666663,0.3333333333333333,0.39583333333333337,0.22916666666666666,0.2708333333333333,0.22916666666666666,0.33333333333333337,0.16666666666666669,,,,,,,,,,,,,,,,,,,,,,,,,
AEF1G6YE8RIB8,15-2,15.0,2000.0,0.4375,0.45833333333333337,0.5,0.5208333333333334,0.45833333333333337,0.5,0.5625,0.5416666666666666,0.6666666666666666,0.45833333333333337,0.4791666666666667,0.5,0.33333333333333337,0.5416666666666667,0.5208333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
