subject,condition,l_length,pres_rate,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6,sp_7,sp_8,sp_9,sp_10,sp_11,sp_12,sp_13,sp_14,sp_15,sp_16,sp_17,sp_18,sp_19,sp_20,sp_21,sp_22,sp_23,sp_24,sp_25,sp_26,sp_27,sp_28,sp_29,sp_30,sp_31,sp_32,sp_33,sp_34,sp_35,sp_36,sp_37,sp_38,sp_39,sp_40
A2BREH6STESM0G,10-2,10.0,2000.0,0.14652777777777778,0.0625,0.05625,0.0,0.0,0.05,0.0,0.05,0.20625,0.42847222222222225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2FLBMZ38IZ2SQ,10-2,10.0,2000.0,0.7906565656565657,0.1537878787878788,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2FM1N5AOMVTGL,10-2,10.0,2000.0,0.6212121212121212,0.045454545454545456,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2FYFCD16Z3PCC,10-2,10.0,2000.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0625,0.12878787878787878,0.27462121212121215,0.19696969696969696,0.3162878787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2H8PEGI28NKZD,10-2,10.0,2000.0,0.4090909090909091,0.020833333333333332,0.12878787878787878,0.0,0.041666666666666664,0.0,0.08712121212121213,0.041666666666666664,0.25,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2I6ZALE49CVSC,10-2,10.0,2000.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.14583333333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2KPEUCEE2M05G,10-2,10.0,2000.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2LJ1FRUYGW469,10-2,10.0,2000.0,0.35,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0,0.0,0.04772727272727273,0.05,0.48409090909090907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2M183CETUMR96,10-2,10.0,2000.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.06628787878787878,0.020833333333333332,0.7234848484848485,0.1268939393939394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2MUOD1JHWJ735,10-2,10.0,2000.0,0.020833333333333332,0.0,0.0,0.0,0.1477272727272727,0.3712121212121212,0.23106060606060605,0.10416666666666666,0.10416666666666666,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2NXMRPHG86N2T,10-2,10.0,2000.0,0.18749999999999997,0.0,0.041666666666666664,0.0,0.08333333333333333,0.18749999999999997,0.041666666666666664,0.20833333333333331,0.10416666666666666,0.14583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2PQDK3MLDFXYM,10-2,10.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.2125,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QRJKXTK4JDD8,10-2,10.0,2000.0,0.39375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.15,0.39375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2R970Q1Q2A6DJ,10-2,10.0,2000.0,0.6825396825396824,0.21825396825396826,0.027777777777777776,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2VIKZ73Y5ABHM,10-2,10.0,2000.0,0.3181818181818182,0.025,0.05,0.025,0.025,0.025,0.025,0.025,0.09772727272727275,0.38409090909090915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2WYZLG8J526TQ,10-2,10.0,2000.0,0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A33X52IN60MSOE,10-2,10.0,2000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A348NEQKS6VNIB,10-2,10.0,2000.0,0.08901515151515152,0.020833333333333332,0.0,0.0,0.020833333333333332,0.022727272727272728,0.045454545454545456,0.06628787878787878,0.1268939393939394,0.6079545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A349BBTU7L597J,10-2,10.0,2000.0,0.3375,0.20625,0.08125,0.0625,0.0,0.03125,0.0,0.0625,0.09375,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3C8JI69WPTKWH,10-2,10.0,2000.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.0,0.22916666666666669,0.25,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3CE7DTHIB76UK,10-2,10.0,2000.0,0.39404761904761904,0.13333333333333333,0.041666666666666664,0.04583333333333334,0.020833333333333332,0.07738095238095238,0.020833333333333332,0.020833333333333332,0.05654761904761904,0.1886904761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3G55RJTW3BSGM,10-2,10.0,2000.0,0.0625,0.041666666666666664,0.043560606060606064,0.06628787878787878,0.08712121212121211,0.0625,0.1268939393939394,0.14583333333333334,0.25378787878787884,0.10984848484848483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3GC5Q5CLI4NWZ,10-2,10.0,2000.0,0.9494949494949495,0.050505050505050504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3J55BJGV95JKH,10-2,10.0,2000.0,0.020833333333333332,0.0,0.041666666666666664,0.06439393939393939,0.47954545454545455,0.04583333333333334,0.025,0.0,0.0,0.32272727272727275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3MJQ51KN9CMQ4,10-2,10.0,2000.0,0.6136363636363636,0.17045454545454547,0.0,0.03125,0.0,0.0,0.022727272727272728,0.022727272727272728,0.07670454545454546,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3MOL1L9V4BUGH,10-2,10.0,2000.0,0.2833333333333333,0.0,0.09791666666666665,0.0,0.025,0.0,0.07291666666666666,0.041666666666666664,0.2375,0.24166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3NAONPCTVT6P1,10-2,10.0,2000.0,0.175,0.1,0.0,0.0,0.025,0.027777777777777776,0.025,0.1,0.18888888888888888,0.3583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3PJY7THMUIR4M,10-2,10.0,2000.0,0.25252525252525254,0.0909090909090909,0.0,0.037037037037037035,0.0,0.030303030303030304,0.030303030303030304,0.06734006734006734,0.12794612794612795,0.3636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3VV3MW68CALXS,10-2,10.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A489K1IFOM4JW,10-2,10.0,2000.0,0.7821969696969697,0.19507575757575757,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A49HPQ9P5AHU4,10-2,10.0,2000.0,0.0,0.0,0.0,0.0,0.125,0.125,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A55MEA9LQASZH,10-2,10.0,2000.0,0.12916666666666668,0.0,0.0,0.0,0.03125,0.0,0.0,0.09791666666666665,0.13333333333333333,0.6083333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5P12YJP805RG,10-2,10.0,2000.0,0.043560606060606064,0.020833333333333332,0.043560606060606064,0.020833333333333332,0.08522727272727273,0.0625,0.2196969696969697,0.23863636363636365,0.1534090909090909,0.11174242424242424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5TWD5QD99GZY,10-2,10.0,2000.0,0.10416666666666666,0.0,0.0,0.0,0.0,0.10416666666666666,0.020833333333333332,0.020833333333333332,0.125,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A63UHNWYOV5LE,10-2,10.0,2000.0,0.3376623376623377,0.18614718614718614,0.030303030303030304,0.030303030303030304,0.10822510822510822,0.030303030303030304,0.06060606060606061,0.047619047619047616,0.030303030303030304,0.13852813852813853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEP8U373W5Q54,10-2,10.0,2000.0,0.9772727272727273,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK2PMO5I7OCEK,10-2,10.0,2000.0,0.8138888888888889,0.15833333333333333,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKNU5D6QK7M72,10-2,10.0,2000.0,0.8397727272727272,0.16022727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO5FQ7GY8DTR8,10-2,10.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARIWYNIH12MLF,10-2,10.0,2000.0,0.05277777777777778,0.08055555555555555,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.13333333333333333,0.2111111111111111,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS4FVWL91C6HR,10-2,10.0,2000.0,0.7128787878787879,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24545454545454548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AWJKR5GA7BS7V,10-2,10.0,2000.0,0.42140151515151514,0.08712121212121213,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.1423611111111111,0.3263888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ69TBTDH7AZS,10-2,10.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.08522727272727272,0.19128787878787878,0.5511363636363636,0.15151515151515152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ8NNCT4AODDN,10-2,10.0,2000.0,0.6696428571428572,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A10JXOU89D5RXR,20-1,20.0,1000.0,0.10795454545454546,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.06439393939393939,0.022727272727272728,0.08712121212121213,0.08333333333333333,0.16856060606060608,0.1912878787878788,0.2102272727272727,,,,,,,,,,,,,,,,,,,,
A111FTKAAJ5UMC,20-1,20.0,1000.0,0.740909090909091,0.21136363636363636,0.04772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A11EZAV2HRYKD5,20-1,20.0,1000.0,0.6590909090909091,0.23484848484848483,0.050505050505050504,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A157L6Z8QU3SDE,20-1,20.0,1000.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0625,0.08333333333333333,0.10416666666666666,0.39583333333333337,0.3125,,,,,,,,,,,,,,,,,,,,
A16GIPTDMJAFTK,20-1,20.0,1000.0,0.2037878787878788,0.14646464646464646,0.0755050505050505,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.05277777777777778,0.12777777777777777,0.32045454545454544,,,,,,,,,,,,,,,,,,,,
A17R7WX5B0CKK6,20-1,20.0,1000.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.11180555555555555,0.13402777777777777,0.6736111111111112,,,,,,,,,,,,,,,,,,,,
A17WB66BXX4R0J,20-1,20.0,1000.0,0.7113636363636364,0.22613636363636364,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A19QRXLWV5GKXN,20-1,20.0,1000.0,0.05208333333333333,0.0625,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.06628787878787878,0.0,0.125,0.13920454545454544,0.1515151515151515,0.34090909090909094,,,,,,,,,,,,,,,,,,,,
A1CKIYN01NV9GJ,20-1,20.0,1000.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.0,0.125,0.125,0.08333333333333333,0.125,0.041666666666666664,,,,,,,,,,,,,,,,,,,,
A1HLDOM6JTYYI2,20-1,20.0,1000.0,0.803030303030303,0.0,0.041666666666666664,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.022727272727272728,0.08712121212121213,,,,,,,,,,,,,,,,,,,,
A1HR8IRDC07FO9,20-1,20.0,1000.0,0.498015873015873,0.20198412698412696,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.15000000000000002,0.025,,,,,,,,,,,,,,,,,,,,
A1J6CZ176U6GDT,20-1,20.0,1000.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14545454545454545,0.8295454545454546,,,,,,,,,,,,,,,,,,,,
A1J9VZ372FV2QZ,20-1,20.0,1000.0,0.08333333333333333,0.0,0.0,0.025,0.0,0.0,0.025,0.05,0.0,0.0,0.025,0.0,0.0,0.0,0.025,0.027777777777777776,0.03571428571428571,0.13116883116883116,0.18264790764790764,0.38935786435786435,,,,,,,,,,,,,,,,,,,,
A1JI19KPIVNL3Y,20-1,20.0,1000.0,0.41666666666666663,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.4375,,,,,,,,,,,,,,,,,,,,
A1KH9VI2D0V43B,20-1,20.0,1000.0,0.8522727272727273,0.10606060606060605,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A1LJ4WAEDGELVL,20-1,20.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08712121212121213,0.8295454545454546,,,,,,,,,,,,,,,,,,,,
A1OOCYEFLAJD98,20-1,20.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.06439393939393939,0.1875,0.4905303030303031,0.17234848484848483,0.043560606060606064,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A1OW27AZS122X2,20-1,20.0,1000.0,0.0875,0.06439393939393939,0.022727272727272728,0.020833333333333332,0.04583333333333334,0.0,0.025,0.0,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.045454545454545456,0.11439393939393941,0.17878787878787877,0.31174242424242427,,,,,,,,,,,,,,,,,,,,
A1R5JNC2LO6X1S,20-1,20.0,1000.0,0.9305555555555556,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,,,,,,,,,,,,,,,,,,,,
A1SUTNVLSFPXFK,20-1,20.0,1000.0,0.39166666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.3611111111111111,,,,,,,,,,,,,,,,,,,,
A1V91Z2CQKMR55,20-1,20.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.0,0.13257575757575757,0.08712121212121213,0.17234848484848486,0.19696969696969696,0.3693181818181818,,,,,,,,,,,,,,,,,,,,
A1YFL5HXPZ7MVV,20-1,20.0,1000.0,0.1,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.125,0.07777777777777778,0.07777777777777778,0.05277777777777778,0.18055555555555555,0.2833333333333333,,,,,,,,,,,,,,,,,,,,
A22UMPYYQBXT0F,20-1,20.0,1000.0,0.1268939393939394,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14772727272727273,0.6837121212121212,,,,,,,,,,,,,,,,,,,,
A26M997VYVK0E6,20-1,20.0,1000.0,0.041666666666666664,0.6799242424242424,0.23674242424242423,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A277V4SHQB8JRS,20-1,20.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.1268939393939394,0.19128787878787876,0.2803030303030303,0.3598484848484848,0.0,,,,,,,,,,,,,,,,,,,,
A2E5PV1BHNG67N,20-1,20.0,1000.0,0.24285714285714285,0.12142857142857143,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2928571428571428,0.1,0.1,,,,,,,,,,,,,,,,,,,,
A2FQVRBXJZQAWT,20-1,20.0,1000.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A2GM1ZIBRBHBK7,20-1,20.0,1000.0,0.27424242424242423,0.18686868686868685,0.09823232323232323,0.06818181818181818,0.07045454545454546,0.05,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.027777777777777776,0.050505050505050504,0.027777777777777776,0.0,0.027777777777777776,0.022727272727272728,0.07045454545454546,,,,,,,,,,,,,,,,,,,,
A2ONILC0LZKG6Y,20-1,20.0,1000.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.3125,0.6041666666666666,,,,,,,,,,,,,,,,,,,,
A2QX1SJXQN1NV1,20-1,20.0,1000.0,0.4375,0.1875,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,
A2QY653X9531JP,20-1,20.0,1000.0,0.08055555555555555,0.0,0.059027777777777776,0.025,0.059027777777777776,0.025,0.03125,0.0,0.0,0.0,0.0,0.0,0.025,0.05,0.025,0.025,0.07777777777777778,0.13680555555555557,0.15902777777777777,0.22152777777777777,,,,,,,,,,,,,,,,,,,,
A2RBF3IIJP15IH,20-1,20.0,1000.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.025,0.022727272727272728,0.06628787878787878,0.1140151515151515,0.2200757575757576,0.19924242424242425,0.1863636363636364,0.09356060606060605,,,,,,,,,,,,,,,,,,,,
